제목,링크,출처,날짜,설명
FPX Nickel begins study on North America’s largest nickel sulphate refinery,https://www.canadianminingjournal.com/news/fpx-nickel-begins-study-on-north-americas-largest-nickel-sulphate-refinery/,2024. 9. 16.,날짜 없음,"FPX Nickel (TSXV:FPX; OTCQB:FPOCF) has started a scoping study to develop a refinery that would produce battery-grade nickel sulphate, aiming to serve the..."
DMCI Mining sees nickel market recovery,https://www.bworldonline.com/corporate/2024/09/16/621575/dmci-mining-sees-nickel-market-recovery/,2024. 9. 16.,날짜 없음,"DMCI Mining Corp. expects a recovery in its nickel mining business amid an expected uptick in global prices, the company's president said."
Macquarie bullish on nickel rebound,https://thewest.com.au/business/mining/macquarie-bullish-on-nickel-rebound-around-the-time-bhp-will-make-a-permanent-decision-on-nickel-west-c-16041389,2024. 9. 13.,날짜 없음,"Macquarie predicts the nickel spot price will reach $US23,000 per tonne in 2028, compared to its current value of $US16,150/t."
Asian trader spars with broker over nixed London nickel trades,https://www.mining.com/web/asian-trader-foreland-spars-with-broker-ig-asia-over-nixed-london-nickel-trades/,2024. 9. 16.,날짜 없음,An Asian-based trader Foreland is tussling with IG Group Holdings Plc to return profits arising from the short squeeze in nickel in 2022.
"Nickel outlook still bullish in North America despite slow EV growth, Electra says",https://www.fastmarkets.com/insights/nickel-outlook-bullish-north-america-despite-slow-ev-growth/,2024. 9. 11.,날짜 없음,"Read more about how the outlook for nickel in North America remains bullish, with battery capacity installed in electric passenger vehicles expected to grow..."
IGO maps out ‘thoughtful’ path for the next decade,https://www.mining.com/igo-maps-out-thoughtful-path-for-the-next-decade/,2024. 9. 13.,날짜 없음,"Australian battery metals miner says lithium, copper and nickel are where it wants to be, despite challenges."
Battery raw materials market update September 2024,https://www.fastmarkets.com/insights/battery-raw-materials-market-update-september-2024/,2024. 9. 12.,날짜 없음,"Read Fastmarkets' monthly battery raw materials market update for September 2024, focusing on lithium, cobalt, nickel, graphite and more."
Magna Mining PEA update hikes return five-fold for Crean Hill nickel project,https://www.mining.com/magna-mining-pea-update-hikes-return-five-fold-for-crean-hill-nickel-project/,2024. 9. 17.,날짜 없음,The PEA gives the underground mine a base case post-tax net present value (at an 8% discount) of C$194.1 million.
"Putin says Russia should consider restricting uranium, titanium and nickel exports",https://www.reuters.com/markets/commodities/putin-says-russia-should-consider-restricting-exports-uranium-titanium-nickel-2024-09-11/,2024. 9. 12.,날짜 없음,"Russian President Vladimir Putin said on Wednesday that Moscow should consider limiting exports of uranium, titanium and nickel in retaliation for Western..."
Aneka Tambang forms JV for nickel mining in South Sulawesi,https://mining.com.au/aneka-tambang-forms-jv-for-nickel-mining-in-south-sulawesi/,2024. 9. 17.,날짜 없음,"Aneka Tambang is forming a JV with PT Sulsel Citra Indonesia for the development of nickel mining in South Sulawesi, Indonesia."
"Vedanta plans to expand nickel sulphate production, to tap overseas demand",https://www.business-standard.com/companies/news/vedanta-plans-to-expand-nickel-sulphate-production-to-tap-overseas-demand-124091200472_1.html,2024. 9. 12.,날짜 없음,Indian metals-to-oil conglomerate Vedanta plans to step up nickel and nickel sulphate production and tap rising demand for EV battery materials in countries in...
"Putin calls for export limits on Russian nickel, uranium and titanium",https://www.mining-technology.com/news/putin-calls-for-export-limits-on-russian-nickel-uranium-and-titanium/,2024. 9. 12.,날짜 없음,Putin's remarks prompted a rise in nickel prices and increased shares in uranium mining companies. Credit: 279photo Studio via Shutterstock.
"Vedanta targets global EV market: Plans to expand nickel, nickel sulphate production",https://www.livemint.com/companies/news/vedanta-targets-global-ev-market-plans-to-expand-nickel-nickel-sulphate-production-11726127103829.html,2024. 9. 12.,날짜 없음,"Vedanta, a leading Indian conglomerate, plans to expand its nickel and nickel sulphate production to cater to the growing demand for EV battery materials in..."
Uranium stocks soar as Putin considers export caps,https://www.capitalbrief.com/briefing/uranium-stocks-soar-as-putin-considers-export-caps-d50b279d-7fd8-4621-aed4-8a039c43a553/,2024. 9. 12.,날짜 없음,Uranium miners surged at market open on the ASX as Russian President Vladimir Putin asked his government to consider limits on exports of commodities such...
Cut-price Jacob Elordi paid 'a dime and nickel' for Oh Canada,https://uk.movies.yahoo.com/cut-price-jacob-elordi-paid-070000441.html,2024. 9. 13.,날짜 없음,"Cut-price Jacob Elordi paid 'a dime and nickel' for Oh Canada ... Jacob Elordi was hired ""for a dime and nickel"" for his role in 'Oh Canada'. ... Paul explained to..."
Top brokers say these high-yield ASX dividend shares are buys,https://www.fool.com.au/2024/09/12/top-brokers-say-these-high-yield-asx-dividend-shares-are-buys/,2024. 9. 12.,날짜 없음,Analysts think these ASX dividend shares are cheap and could offer big dividend yields in the coming years...
"Putin wants to retaliate against Western sanctions with commodity export curbs — but Russia needs the money, too",https://www.businessinsider.com/russia-economy-putin-export-curbs-uranium-nickel-titanium-commodities-sanctions-2024-9,2024. 9. 12.,날짜 없음,"Putin told his government to consider the export of strategic commodities, such as uranium, nickel, and titanium, according to state news agency TASS."
Western campaign against dirty Indonesian nickel? – Stainless Espresso,https://steelnews.biz/western-campaign-against-dirty-indonesian-nickel/,2024. 9. 26.,날짜 없음,"According to several Indonesian media reports, Western countries are actively running a smear campaign against dirty Indonesian nickel in an attempt to regain..."
The US Is Recognizing the True Cost of Nickel,https://www.bloomberg.com/news/newsletters/2024-09-26/indonesian-nickel-lands-on-us-labor-department-forced-labor-list,2024. 9. 26.,날짜 없음,"Plus: KamalaHQ gains traction in the meme campaign, and the all-American burger keeps going up in price."
"""Nickel: Opportunities, Challenges And What Investors Should Know""",https://www.forbes.com/councils/forbesbusinesscouncil/2024/09/19/nickels-potential-opportunities-challenges-and-what-investors-should-know/,2024. 9. 19.,날짜 없음,Investors considering entry into the nickel market must navigate a complex landscape marked by both significant opportunities and notable risks.
Investing in ASX nickel shares,https://www.fool.com.au/investing-education/nickel-shares/,2024. 9. 25.,날짜 없음,"ASX nickel stocks are mining companies involved in the production of nickel. They can be mining giants like BHP Group Ltd (ASX: BHP), which already owns and..."
Materials ‘green’ premia: Trends and outlook to 2030,https://www.mckinsey.com/industries/metals-and-mining/our-insights/materials-green-premia-trends-and-outlook-to-2030,2024. 9. 25.,날짜 없음,"With the markets for sustainable materials subject to recent headwinds, what will be the impact on green premia? Our latest survey offers an answer."
Indonesia ‘blood nickel’ risks too grave to ignore,https://asiatimes.com/2024/09/indonesia-blood-nickel-risks-too-grave-to-ignore/,2024. 9. 21.,날짜 없음,"Earlier this month, the US government sounded the alarm over the use of forced labor in the nickel mines of Indonesia. The finding has."
Indonesia launches $941 million smelter-grade alumina refinery,https://www.mining.com/web/indonesia-launches-941-million-smelter-grade-alumina-refinery/,2024. 9. 24.,날짜 없음,Indonesia's President Joko Widodo launched a $941 million smelter-grade alumina refinery run by state miner Aneka Tambang (Antam) and state-owned aluminum...
Walls of standards and waves of lies: how the West seeks to limit industrial growth of Global South,http://en.people.cn/n3/2024/0925/c90000-20223050.html,2024. 9. 25.,날짜 없음,"For centuries, Western powers have colonized and plundered nations across the globe, relegating them to the bottom of the economic chain. BEIJING, Sept."
Indonesia’s Just Energy Transition Must Not Just Be More of the Same,https://www.newsecuritybeat.org/2024/09/indonesias-just-energy-transition-must-not-just-be-more-of-the-same/,2024. 9. 19.,날짜 없음,"While standing on the banks of the Mahakam River in Samarinda on the island of Borneo, I watched an unending parade of coal barges sail slowly down the..."
Bid to revive collapsed nickel miner Panoramic Resources,https://thewest.com.au/business/mining/fti-consulting-administrators-recommend-support-for-bid-to-revive-fallen-nickel-miner-panoramic-resources-c-16189423,2024. 9. 26.,날짜 없음,Shareholders will receive nothing and unsecured creditors 10¢ on the dollar under a recommended rescue proposal for Panoramic Resources tabled by an...
FPX Nickel Announces Management Appointments to Support the Advancement of the Baptiste Nickel Project,https://www.newswire.ca/news-releases/fpx-nickel-announces-management-appointments-to-support-the-advancement-of-the-baptiste-nickel-project-880717348.html,2024. 9. 23.,날짜 없음,"CNW/ - FPX Nickel Corp. (TSX-V: FPX, OTCQB: FPOCF) (""FPX"" or the ""Company"") is pleased to announce the appointments of Nigel Fisher as Director, Environment..."
Plastic Resin Market Abides as Storm and Port Strikes Loom,https://www.plasticstoday.com/resin-pricing/resin-price-report-resin-market-abides-as-storm-and-port-strikes-loom,2024. 9. 26.,날짜 없음,Transactions rose to above-average levels while pricing took a flat to lower path.
BHP’s Nickel Shutdown Derails Plans for LME Alternatives,https://thedeepdive.ca/bhps-nickel-shutdown-derails-plans-for-lme-alternatives/,2024. 9. 19.,날짜 없음,"Two new nickel trading platforms aimed at challenging the London Metal Exchange (LME), have been forced to delay their launches due to recent industry..."
Kabanga Nickel in spotlight as West forms minerals coalition,https://www.miningmx.com/news/ferrous-metals/58413-kabanga-nickel-takes-centrestage-as-west-forms-minerals-coalition/,2024. 9. 23.,날짜 없음,"The US government is due to unveil financing for the Kabanga Nickel, a project in Tanzania in which BHP has a 17% stake."
US Alleges Forced Labor in Indonesian Nickel Industry; Govt Launches Probe,https://en.tempo.co/read/1921158/us-alleges-forced-labor-in-indonesian-nickel-industry-govt-launches-probe,2024. 9. 26.,날짜 없음,The government will soon deploy a team to investigate reports of forced labor in nickel smelters.
ESG Economist - Copper is most essential in energy transition,https://www.abnamro.com/research/en/our-research/esg-economist-copper-remains-very-essential-in-energy-transition,2024. 9. 23.,날짜 없음,The dominant critical or strategic metals are indispensable in the energy transition and are sometimes referred to as the new oil.
Royal Mint's 'ultra rare' 25p coin sells for 60 times its face value,https://www.bbc.com/news/articles/c77xnnkmr6do,2024. 9. 25.,날짜 없음,"There are thought to be about 50 in circulation, with even fewer made from nickel brass."
Rare nickel error coin sells for up to $20.5k at auction due to rim defect,https://www.the-sun.com/money/12517097/rare-nickel-auction-dimpled-error-rim/,2024. 9. 23.,날짜 없음,"IF you've got a collection of old coins lying around, now might be the time to give them a second look as one particular nickel is turning heads — a."
