제목,링크,출처,날짜,설명
Nine Australian miners poised to ride the green minerals wave,https://reneweconomy.com.au/nine-australian-miners-poised-to-ride-the-green-minerals-wave/,2022. 11. 28.,날짜 없음,"These Aussie miners are expanding their global positions upstream and downstream to become essential suppliers of lithium, copper, nickel, rare earths,..."
"New Balance Adds Gore-Tex To The 2002R ""Castlerock""",https://sneakerbardetroit.com/new-balance-2002r-gore-tex-castlerock-m2002rxc-release-date/,2022. 11. 28.,날짜 없음,New Balance 2002R Gore-Tex Castlerock Style Code: M2002RXC Release Date: November 2022 Price: $180 USD Where to Buy: NewBalance.com.
How The Automat Inspired Howard Schultz's Vision For Starbucks,https://www.tastingtable.com/1122791/how-the-automat-inspired-howard-schultzs-vision-for-starbucks/,2022. 12. 1.,날짜 없음,Automat restaurants are the predecessor to the fast-casual establishments of today. Here's how Starbucks founder Howard Schultz says they inspired his...
Shoppers can save £75 on the Dyson Airwrap in rare two hour Boots sale today,https://www.manchestereveningnews.co.uk/whats-on/shopping/shoppers-can-save-75-dyson-25646615,2022. 12. 1.,날짜 없음,Boots have come through with a discount code that will knock £75 off the price of the £499.99 device that's at the top of everyone's Christmas lists.
"Turbulence still haunts LME nickel, months on from trade debacle",https://www.reuters.com/markets/commodities/turbulence-still-haunts-lme-nickel-months-trade-debacle-2022-12-09/,2022. 12. 11.,날짜 없음,"With memories still fresh of the nickel market meltdown in March, the industry didn't need a reminder about just how dysfunctional the London Metal..."
Traders warn LME nickel benchmark disconnected from global market,https://www.ft.com/content/4eba3a0d-d36f-4416-b27e-febe476ad121,2022. 12. 13.,날짜 없음,Traders are warning that thin volumes and erratic trading have disconnected the price of nickel on the London Metal Exchange from the rest of the global market.
Increase in Battery Prices Could Affect EV Progress,https://about.bnef.com/blog/increase-in-battery-prices-could-affect-ev-progress/,2022. 12. 9.,날짜 없음,"There are several factors driving the uptick, but the single most important one is rising costs for materials including cobalt, nickel and lithium."
Effects of ultrasonic-assisted nickel pretreatment method on electroless copper plating over graphene,https://www.nature.com/articles/s41598-022-25457-y,2022. 12. 7.,날짜 없음,A novel and facile pretreatment method is introduced based on ultrasonic treatment with nickel nano-particles as the catalytic core.
"Vale to break out base metals business, sell stake in 2023",https://www.mining.com/web/vale-to-break-out-base-metals-business-sell-stake-in-2023/,2022. 12. 7.,날짜 없음,"After several years of deliberations, iron ore giant Vale SA is finally laying out a path for unlocking value from its nickel and copper business as demand..."
BNEF: Li-ion battery pack prices rise for first time since 2010 to an average of $151/kWh,https://www.greencarcongress.com/2022/12/20221207-bnef.html,2022. 12. 7.,날짜 없음,"Volume-weighted average prices for lithium-ion battery packs across all sectors have increased to $151/kWh in 2022, a 7% rise from last year in real terms."
1899 Liberty Head Nickel : A Collector’s Guide,https://coinweek.com/1899-liberty-head-nickel-a-collectors-guide/,2022. 12. 9.,날짜 없음,"A relatively unremarkable year for the nickel, 1899 saw a continued upswing in mintage sizes, which started after the United States Mint."
Li-ion battery pack prices rise for first time to $151/kWh,https://evboosters.com/ev-charging-news/li-ion-battery-pack-prices-rise-for-first-time-to-151-kwh/,2022. 12. 7.,날짜 없음,The cost of lithium-ion battery packs has increased for the first time since BloombergNEF (BNEF) started monitoring the industry in 2010.
Mincor raises $60m to 'supercharge' nickel production,https://www.marketindex.com.au/news/mincor-raises-usd60m-to-supercharge-nickel-production,2022. 12. 9.,날짜 없음,Mincor is seeking to raise $55m and an additional $5m via a share purchase plan to accelerate the development of its Golden Mine and drilling activity at...
Is The Era Of Ever-Cheaper Lithium Batteries Over,https://oilprice.com/Metals/Commodities/Is-The-Era-Of-Ever-Cheaper-Lithium-Batteries-Over.html,2022. 12. 12.,날짜 없음,"The rising costs of lithium, nickel, cobalt, aluminum, and manganese -- crucial metals used in battery making have increased lithium-ion battery pack prices..."
Brazilian mining giant Vale seeking partner to buy minority stake in base metals unit,https://www.theglobeandmail.com/business/industry-news/energy-and-resources/article-brazilian-mining-giant-vale-to-sell-minority-stake-in-base-metals-unit/,2022. 12. 7.,날짜 없음,"The company has taken an initial public offering of the unit, which includes big nickel mines in Canada, off the table for now."
"Lithium-ion battery pack prices rise for first time since 2010, hurting EVs and storage",https://reneweconomy.com.au/lithium-ion-battery-pack-prices-rise-for-first-time-since-2010-hurting-evs-and-storage/,2022. 12. 7.,날짜 없음,Prices aren't seen to drop under the crucial $US100/kWh level until 2026 - two years later than expected.
"Your Liberty Head Nickel could be worth more than $74,000 – the exact details to look for in your spare c...",https://www.the-sun.com/money/6892458/liberty-head-nickel/,2022. 12. 11.,날짜 없음,"IT may be time to dust off your old coins because if you have a Liberty Head Nickel with specific details, it may be worth over $74000.The auction re."
Nickel and zinc micronutrient availability in Phanerozoic oceans - Sweere - 2023 - Geobiology,https://onlinelibrary.wiley.com/doi/10.1111/gbi.12541,2022. 12. 19.,날짜 없음,"Nickel and zinc are both bio-essential micronutrients with a nutrient-like distribution in the modern ocean, but show key differences in their biological..."
"US sanctions Russia’s richest tycoon, Nornickel boss Potanin",https://www.mining.com/web/nornickel-chief-potanin-faces-u-s-sanctions-wsj/,2022. 12. 15.,날짜 없음,"The US sanctioned Vladimir Potanin, Russia's richest tycoon and the president and biggest shareholder of mining giant MMC Norilsk Nickel PJSC,..."
Nickel shapes-up as star battery metal performer in 2023,https://smallcaps.com.au/nickel-shapes-up-star-battery-metal-performer-2023/,2022. 12. 14.,날짜 없음,Nickel played second fiddle to lithium in the battery metal orchestra this year but it's shaping as the star performer next year.
Mining tycoon Palmer sells Australian nickel refinery for reported $1.3 billion,https://www.reuters.com/markets/deals/mining-tycoon-palmer-sells-australian-nickel-refinery-reported-13-billion-2022-12-22/,2022. 12. 21.,날짜 없음,Australian mining magnate Clive Palmer has sold the troubled Yabulu nickel refinery in Queensland state to Swiss special purpose vehicle Zero Carbon...
Clive Palmer offloads Queensland Nickel refinery to Swiss company Zero Carbon Investek,https://www.abc.net.au/news/2022-12-22/clive-palmer-offloads-townsville-nickel-refinery/101801840,2022. 12. 21.,날짜 없음,Businessman Clive Palmer has sold his mothballed Queensland Nickel plant for a reported but unconfirmed sale price of $2 billion.
Indonesia to Ban Bauxite Exports in June 2023,https://jakartaglobe.id/business/indonesia-to-ban-bauxite-exports-in-june-2023,2022. 12. 21.,날짜 없음,The move reflects President Jokowi's commitment to sovereignty over natural resources and increasing value-added within the country.
Commodities: Chinese companies flock to Indonesia for its nickel,https://www.afr.com/companies/mining/chinese-companies-flock-to-indonesia-for-its-nickel-20221218-p5c79g,2022. 12. 18.,날짜 없음,"Jakarta | About 5000 kilometres south of Beijing, Chinese mining companies have set up operations in the heart of the world's largest known nickel reserves."
Rice team uses flash Joule heating to regenerate graphite anodes,https://www.greencarcongress.com/2022/12/20221221-rice.html,2022. 12. 21.,날짜 없음,Rice University scientists led by chemist James Tour have used an ultrafast flash recycling method to regenerate the graphite anode from spent Li-ion batteries.
Chinese Companies Are Flocking to Indonesia for Its Nickel,https://www.bloomberg.com/news/articles/2022-12-15/chinese-companies-are-flocking-to-indonesia-for-its-nickel,2022. 12. 15.,날짜 없음,"About 3,000 miles south of Beijing, Chinese mining companies have set up operations in the heart of the world's largest known nickel reserves."
Aurubis capex plans include added US capacity,https://www.recyclingtoday.com/news/aurubis-profits-capex-spending-copper-recycling-europe-usa/,2022. 12. 21.,날짜 없음,"Aurubis AG has listed a doubling of capacity at its under-construction smelter in Richmond, Georgia, among its capital expenditure (capex) plans for the..."
"For the first time, lithium-ion battery pack prices have risen to $151/kWh",https://evboosters.com/ev-charging-news/phase-out-of-conventional-fueled-trucks-across-the-eu-2/,2022. 12. 14.,날짜 없음,The cost of lithium-ion battery packs has increased for the first time since BloombergNEF (BNEF) started monitoring the industry in 2010.
Markets for Critical Minerals Are Too Prone to Failure,https://www.barrons.com/articles/markets-critical-minerals-lithium-cobalt-copper-51671227168,2022. 12. 17.,날짜 없음,"Without support, the market for minerals like graphite could slow down the energy transition, written Cullen Hendrix and Morgan Bazilian."
Firm linked to Kabanga nickel sets sights on global market,https://www.thecitizen.co.tz/tanzania/business/firm-linked-to-kabanga-nickel-sets-sights-on-global-market--4055598,2022. 12. 15.,날짜 없음,"Tembo Nickel plans to leverage the listing of its parent company, Lifezone Metals, on the New York Stock Exchange to set the stage for Tanzanian mining on the..."
To unchain Indonesia’s commodity reliance,https://www.lowyinstitute.org/the-interpreter/unchain-indonesia-s-commodity-reliance,2022. 12. 20.,날짜 없음,Riches from minerals and agriculture resources are yet to transform the local economy. Wider reforms should be the goal.
Sustainable and inclusive growth: Our weekly briefings from 2022,https://www.mckinsey.com/featured-insights/sustainable-inclusive-growth/sustainable-and-inclusive-growth-a-weekly-briefing-2022,2022. 12. 15.,날짜 없음,"McKinsey's 2022 insights on sustainable, inclusive growth are collected in this archive of weekly digests."
Critical minerals driving future growth,https://www.australianmining.com.au/critical-minerals-driving-future-growth/,2022. 12. 15.,날짜 없음,The Australian Government's Resources and Energy Quarterly: September 2022 underlined the central role critical minerals will play in the future.
First female general manager appointed at nickel smelter,https://www.kalminer.com.au/news/kalgoorlie-miner/first-female-general-manager-at-bhp-kalgoorlie-nickel-smelter-in-almost-50-years-c-9144566,2022. 12. 14.,날짜 없음,The first female general manager has been appointed at BHP's Kalgoorlie Nickel Smelter after almost 50 years of operation.
"Indonesia's Jokowi bans bauxite exports from June, China likely hurt",https://asia.nikkei.com/Business/Markets/Commodities/Indonesia-s-Jokowi-bans-bauxite-exports-from-June-China-likely-hurt,2022. 12. 21.,날짜 없음,"JAKARTA -- Indonesian President Joko ""Jokowi"" Widodo on Wednesday announced a ban on exports of another mineral, this time bauxite, as Widodo remains."
"For U.S. Companies, the Race for the New EV Battery Is On",https://e360.yale.edu/features/alternate-ev-battery-technology,2022. 12. 20.,날짜 없음,"Spurred by federal mandates and incentives, US manufacturers are pushing forward with developing new battery technologies for electric vehicles."
